id,n,magnitude
0,0,30
0,1,17
0,2,8
0,3,18
0,4,18
0,5,18
0,6,23
0,7,25
0,8,14
0,9,18
0,10,14
0,11,14
0,12,13
0,13,18
0,14,8
0,15,9
0,16,18
0,17,17
0,18,21
0,19,15
0,20,15
0,21,18
0,22,18
0,23,19
0,24,18
0,25,17
0,26,16
0,27,16
0,28,17
0,29,18
0,30,14
0,31,16
0,32,19
0,33,20
0,34,16
0,35,19
0,36,18
0,37,16
0,38,17
0,39,19
1,0,22
1,1,21
1,2,20
1,3,10
1,4,10
1,5,23
1,6,21
1,7,22
1,8,19
1,9,18
1,10,18
1,11,16
1,12,15
1,13,15
1,14,16
1,15,17
1,16,16
1,17,22
1,18,22
1,19,16
1,20,19
1,21,21
1,22,21
1,23,18
1,24,14
1,25,15
1,26,18
1,27,19
1,28,18
1,29,18
1,30,17
1,31,14
1,32,16
1,33,18
1,34,18
1,35,21
1,36,18
1,37,18
1,38,18
1,39,17
2,0,29
2,1,19
2,2,19
2,3,7
2,4,23
2,5,22
2,6,11
2,7,19
2,8,13
2,9,12
2,10,12
2,11,17
2,12,16
2,13,15
2,14,18
2,15,13
2,16,12
2,17,10
2,18,14
2,19,14
2,20,15
2,21,16
2,22,20
2,23,18
2,24,17
2,25,18
2,26,16
2,27,19
2,28,19
2,29,17
2,30,20
2,31,19
2,32,19
2,33,18
2,34,20
2,35,18
2,36,17
2,37,19
2,38,19
2,39,19
3,0,15
3,1,19
3,2,20
3,3,4
3,4,10
3,5,17
3,6,17
3,7,22
3,8,13
3,9,11
3,10,11
3,11,15
3,12,14
3,13,13
3,14,14
3,15,15
3,16,19
3,17,15
3,18,15
3,19,12
3,20,16
3,21,18
3,22,17
3,23,14
3,24,18
3,25,18
3,26,21
3,27,17
3,28,20
3,29,19
3,30,19
3,31,16
3,32,16
3,33,19
3,34,19
3,35,18
3,36,17
3,37,20
3,38,18
3,39,16
4,0,23
4,1,18
4,2,22
4,3,16
4,4,10
4,5,11
4,6,7
4,7,12
4,8,15
4,9,19
4,10,14
4,11,12
4,12,17
4,13,18
4,14,10
4,15,21
4,16,19
4,17,13
4,18,11
4,19,13
4,20,16
4,21,16
4,22,15
4,23,17
4,24,20
4,25,15
4,26,17
4,27,11
4,28,16
4,29,17
4,30,17
4,31,20
4,32,15
4,33,16
4,34,17
