id,n,magnitude
0,0,29
0,1,28
0,2,23
0,3,22
0,4,23
0,5,13
0,6,16
0,7,22
0,8,21
0,9,20
0,10,21
0,11,18
0,12,17
0,13,17
0,14,20
0,15,19
0,16,12
0,17,15
0,18,19
0,19,15
0,20,18
0,21,17
0,22,16
0,23,17
0,24,17
0,25,20
0,26,18
0,27,15
0,28,19
0,29,17
0,30,20
0,31,16
0,32,18
0,33,20
0,34,22
0,35,21
0,36,18
0,37,19
0,38,19
0,39,18
1,0,19
1,1,10
1,2,19
1,3,27
1,4,30
1,5,16
1,6,20
1,7,17
1,8,18
1,9,22
1,10,22
1,11,19
1,12,15
1,13,19
1,14,17
1,15,17
1,16,7
1,17,14
1,18,15
1,19,17
1,20,16
1,21,18
1,22,19
1,23,17
1,24,20
1,25,20
1,26,18
1,27,15
1,28,15
1,29,17
1,30,18
1,31,18
1,32,18
1,33,14
1,34,17
1,35,18
1,36,19
1,37,19
1,38,19
1,39,17
2,0,25
2,1,20
2,2,18
2,3,12
2,4,14
2,5,14
2,6,21
2,7,23
2,8,18
2,9,23
2,10,24
2,11,22
2,12,19
2,13,14
2,14,19
2,15,17
2,16,17
2,17,18
2,18,17
2,19,16
2,20,17
2,21,15
2,22,15
2,23,20
2,24,19
2,25,17
2,26,17
2,27,20
2,28,17
2,29,20
2,30,19
2,31,19
2,32,20
2,33,17
2,34,18
2,35,19
2,36,18
2,37,16
2,38,21
2,39,20
3,0,36
3,1,23
3,2,15
3,3,13
3,4,20
3,5,24
3,6,21
3,7,22
3,8,20
3,9,15
3,10,24
3,11,20
3,12,17
3,13,19
3,14,17
3,15,21
3,16,14
3,17,15
3,18,18
3,19,17
3,20,19
3,21,18
3,22,18
3,23,17
3,24,12
3,25,14
3,26,15
3,27,20
3,28,19
3,29,18
3,30,18
3,31,20
3,32,20
3,33,19
3,34,18
3,35,20
3,36,19
3,37,18
3,38,19
3,39,15
4,0,30
4,1,22
4,2,15
4,3,23
4,4,25
4,5,23
4,6,19
4,7,22
4,8,21
4,9,21
4,10,21
4,11,14
4,12,9
4,13,12
4,14,16
4,15,21
4,16,19
4,17,14
4,18,17
4,19,15
4,20,17
4,21,15
4,22,16
4,23,17
4,24,16
4,25,17
4,26,19
4,27,20
4,28,19
4,29,20
4,30,18
4,31,16
4,32,19
4,33,19
4,34,19
4,35,18
4,36,21
4,37,17
4,38,15
4,39,18
5,0,25
5,1,25
5,2,20
5,3,19
5,4,10
5,5,18
5,6,19
5,7,14
5,8,24
5,9,23
5,10,23
5,11,19
5,12,17
5,13,18
5,14,21
5,15,17
5,16,17
5,17,19
5,18,16
5,19,14
5,20,18
5,21,17
5,22,14
5,23,19
5,24,19
5,25,21
5,26,20
5,27,20
5,28,19
5,29,17
5,30,16
5,31,17
5,32,18
5,33,17
5,34,17
5,35,18
5,36,18
5,37,16
5,38,18
5,39,20
6,0,34
6,1,22
6,2,19
6,3,18
6,4,27
6,5,26
6,6,23
6,7,19
6,8,17
6,9,23
6,10,24
6,11,23
6,12,19
6,13,21
6,14,21
6,15,12
6,16,18
6,17,16
6,18,17
6,19,18
6,20,18
6,21,17
6,22,21
6,23,18
6,24,17
6,25,17
6,26,15
6,27,12
6,28,18
6,29,18
6,30,14
6,31,18
6,32,21
6,33,21
6,34,19
6,35,16
6,36,18
6,37,19
6,38,17
6,39,20
7,0,30
7,1,20
7,2,20
7,3,18
7,4,20
7,5,26
7,6,20
7,7,23
7,8,28
7,9,22
7,10,17
7,11,19
7,12,22
7,13,21
7,14,19
7,15,17
7,16,19
7,17,23
7,18,21
7,19,16
7,20,15
7,21,20
7,22,23
7,23,20
7,24,16
7,25,17
7,26,17
7,27,18
7,28,15
7,29,19
7,30,17
7,31,17
7,32,16
7,33,20
7,34,20
7,35,17
7,36,17
7,37,21
7,38,17
7,39,19
8,0,25
8,1,24
8,2,17
8,3,26
8,4,27
8,5,27
8,6,19
8,7,21
8,8,21
8,9,24
8,10,20
8,11,18
8,12,19
8,13,15
8,14,19
8,15,23
8,16,19
8,17,20
8,18,18
8,19,17
8,20,14
8,21,15
8,22,17
8,23,16
8,24,21
8,25,18
8,26,18
8,27,20
8,28,18
8,29,17
8,30,20
8,31,19
8,32,14
8,33,17
8,34,16
8,35,19
8,36,20
8,37,20
8,38,18
8,39,14
9,0,24
9,1,29
9,2,27
9,3,18
9,4,20
9,5,20
9,6,20
9,7,18
9,8,19
9,9,21
9,10,15
9,11,18
9,12,21
9,13,17
9,14,18
9,15,24
9,16,17
9,17,20
9,18,19
9,19,12
9,20,12
9,21,19
9,22,22
9,23,16
9,24,17
9,25,15
9,26,19
9,27,17
9,28,18
9,29,17
9,30,17
9,31,19
9,32,19
9,33,20
9,34,18
9,35,16
9,36,19
9,37,19
9,38,18
9,39,18
