id,n,magnitude
0,0,30
0,1,32
0,2,21
0,3,18
0,4,27
0,5,18
0,6,21
0,7,19
0,8,25
0,9,20
0,10,21
0,11,23
0,12,23
0,13,19
0,14,23
0,15,20
0,16,18
0,17,22
0,18,25
0,19,26
0,20,27
0,21,24
0,22,22
0,23,25
0,24,23
0,25,23
0,26,20
0,27,20
0,28,18
0,29,21
0,30,20
0,31,22
0,32,21
0,33,21
0,34,20
0,35,21
0,36,23
0,37,23
0,38,24
0,39,20
1,0,26
1,1,34
1,2,21
1,3,22
1,4,26
1,5,28
1,6,20
1,7,15
1,8,18
1,9,22
1,10,31
1,11,29
1,12,31
1,13,31
1,14,28
1,15,26
1,16,23
1,17,26
1,18,27
1,19,16
1,20,24
1,21,22
1,22,23
1,23,24
1,24,25
1,25,21
1,26,20
1,27,24
1,28,24
1,29,24
1,30,22
1,31,22
1,32,22
1,33,24
1,34,21
1,35,21
1,36,23
1,37,18
1,38,19
1,39,20
2,0,10
2,1,26
2,2,19
2,3,18
2,4,21
2,5,15
2,6,21
2,7,24
2,8,26
2,9,24
2,10,15
2,11,22
2,12,29
2,13,28
2,14,24
2,15,24
2,16,21
2,17,16
2,18,22
2,19,25
2,20,20
2,21,24
2,22,26
2,23,25
2,24,23
2,25,22
2,26,21
2,27,21
2,28,21
2,29,23
2,30,21
2,31,21
2,32,21
2,33,23
2,34,21
2,35,24
2,36,21
2,37,21
2,38,20
2,39,21
3,0,30
3,1,24
3,2,24
3,3,23
3,4,24
3,5,18
3,6,15
3,7,14
3,8,16
3,9,25
3,10,26
3,11,23
3,12,30
3,13,24
3,14,22
3,15,23
3,16,24
3,17,27
3,18,24
3,19,24
3,20,20
3,21,22
3,22,22
3,23,21
3,24,18
3,25,25
3,26,23
3,27,21
3,28,21
3,29,19
3,30,20
3,31,20
3,32,19
3,33,21
3,34,22
3,35,24
3,36,22
3,37,23
3,38,19
3,39,22
4,0,28
4,1,14
4,2,20
4,3,16
4,4,13
4,5,15
4,6,20
4,7,20
4,8,21
4,9,21
4,10,27
4,11,30
4,12,29
4,13,25
4,14,27
4,15,28
4,16,25
4,17,25
4,18,29
4,19,27
4,20,22
4,21,21
4,22,20
4,23,23
4,24,24
4,25,20
4,26,20
4,27,22
4,28,23
4,29,22
4,30,21
4,31,18
4,32,18
4,33,24
4,34,21
4,35,26
4,36,23
4,37,22
4,38,20
4,39,23
5,0,34
5,1,32
5,2,24
5,3,21
5,4,19
5,5,23
5,6,18
5,7,15
5,8,22
5,9,20
5,10,14
5,11,19
5,12,16
5,13,25
5,14,23
5,15,24
5,16,27
5,17,28
5,18,26
5,19,24
5,20,26
5,21,25
5,22,22
5,23,23
5,24,21
5,25,19
5,26,22
5,27,23
5,28,18
5,29,20
5,30,21
5,31,21
5,32,25
5,33,24
5,34,22
5,35,24
5,36,22
5,37,21
5,38,23
5,39,21
6,0,33
6,1,36
6,2,25
6,3,15
6,4,15
6,5,25
6,6,27
6,7,18
6,8,17
6,9,22
6,10,27
6,11,20
6,12,27
6,13,17
6,14,24
6,15,30
6,16,26
6,17,24
6,18,27
6,19,22
6,20,23
6,21,24
6,22,21
6,23,26
6,24,25
6,25,23
6,26,23
6,27,23
6,28,25
6,29,21
6,30,21
6,31,21
6,32,23
6,33,23
6,34,22
6,35,24
6,36,24
6,37,21
6,38,22
6,39,20
7,0,23
7,1,35
7,2,27
7,3,20
7,4,19
7,5,19
7,6,20
7,7,21
7,8,14
7,9,25
7,10,27
7,11,24
7,12,14
7,13,25
7,14,23
7,15,20
7,16,26
7,17,26
7,18,24
7,19,28
7,20,19
7,21,23
7,22,26
7,23,28
7,24,23
7,25,22
7,26,23
7,27,26
7,28,26
7,29,22
7,30,21
7,31,18
7,32,24
7,33,26
7,34,24
7,35,24
7,36,19
7,37,22
7,38,24
7,39,24
8,0,35
8,1,31
8,2,25
8,3,16
8,4,16
8,5,24
8,6,23
8,7,22
8,8,20
8,9,24
8,10,24
8,11,26
8,12,21
8,13,19
8,14,25
8,15,20
8,16,24
8,17,25
8,18,25
8,19,23
8,20,22
8,21,27
8,22,23
8,23,24
8,24,24
8,25,24
8,26,21
8,27,16
8,28,21
8,29,22
8,30,20
8,31,22
8,32,23
8,33,24
8,34,22
8,35,20
8,36,19
8,37,21
8,38,21
8,39,23
9,0,33
9,1,35
9,2,29
9,3,25
9,4,23
9,5,22
9,6,22
9,7,27
9,8,25
9,9,25
9,10,22
9,11,24
9,12,31
9,13,26
9,14,26
9,15,29
9,16,27
9,17,29
9,18,30
9,19,22
9,20,23
9,21,24
9,22,24
9,23,26
9,24,23
9,25,21
9,26,22
9,27,21
9,28,19
9,29,21
9,30,23
9,31,22
9,32,23
9,33,24
9,34,24
9,35,19
9,36,19
9,37,20
9,38,20
9,39,22
10,0,19
10,1,29
10,2,26
10,3,18
10,4,21
10,5,21
10,6,17
10,7,25
10,8,21
10,9,18
10,10,25
10,11,25
10,12,31
10,13,24
10,14,20
10,15,18
10,16,31
10,17,25
10,18,26
10,19,24
10,20,25
10,21,19
10,22,20
10,23,21
10,24,20
10,25,21
10,26,22
10,27,23
10,28,21
10,29,17
10,30,21
10,31,22
10,32,23
10,33,21
10,34,17
10,35,19
10,36,21
10,37,21
10,38,22
10,39,23
11,0,15
11,1,34
11,2,29
11,3,21
11,4,27
11,5,32
11,6,26
11,7,12
11,8,17
11,9,20
11,10,26
11,11,25
11,12,25
11,13,29
11,14,27
11,15,26
11,16,22
11,17,24
11,18,27
11,19,20
11,20,21
11,21,25
11,22,23
11,23,22
11,24,22
11,25,26
11,26,24
11,27,18
11,28,21
11,29,19
11,30,19
11,31,22
11,32,21
11,33,21
11,34,20
11,35,21
11,36,19
11,37,21
11,38,22
11,39,21
12,0,24
12,1,36
12,2,30
12,3,24
12,4,29
12,5,27
12,6,24
12,7,13
12,8,23
12,9,19
12,10,19
12,11,22
12,12,30
12,13,30
12,14,27
12,15,30
12,16,30
12,17,23
12,18,28
12,19,27
12,20,20
12,21,21
12,22,23
12,23,23
12,24,22
12,25,22
12,26,26
12,27,23
12,28,20
12,29,20
12,30,20
12,31,15
12,32,19
12,33,22
12,34,21
12,35,23
12,36,24
12,37,21
12,38,21
12,39,22
13,0,30
13,1,32
13,2,24
13,3,17
13,4,25
13,5,23
13,6,22
13,7,21
13,8,17
13,9,23
13,10,20
13,11,29
13,12,34
13,13,27
13,14,26
13,15,28
13,16,25
13,17,22
13,18,26
13,19,23
13,20,25
13,21,26
