id,n,magnitude
0,0,30
0,1,25
0,2,24
0,3,25
0,4,28
0,5,19
0,6,23
0,7,25
0,8,22
0,9,28
0,10,24
0,11,24
0,12,27
0,13,25
0,14,37
0,15,30
0,16,27
0,17,21
0,18,33
0,19,36
0,20,25
0,21,30
0,22,26
0,23,23
0,24,30
0,25,24
0,26,24
0,27,22
0,28,26
0,29,26
0,30,19
0,31,23
0,32,24
0,33,25
0,34,25
0,35,22
0,36,16
0,37,24
0,38,22
0,39,21
1,0,29
1,1,24
1,2,25
1,3,27
1,4,27
1,5,24
1,6,24
1,7,29
1,8,29
1,9,26
1,10,22
1,11,22
1,12,28
1,13,28
1,14,33
1,15,19
1,16,25
1,17,26
1,18,32
1,19,33
1,20,29
1,21,28
1,22,28
1,23,20
1,24,26
1,25,21
1,26,18
1,27,22
1,28,26
1,29,22
1,30,21
1,31,25
1,32,25
1,33,22
1,34,25
1,35,20
1,36,22
1,37,20
1,38,22
1,39,21
2,0,28
2,1,27
2,2,24
2,3,17
2,4,21
2,5,20
2,6,20
2,7,26
2,8,18
2,9,18
2,10,20
2,11,23
2,12,22
2,13,28
2,14,37
2,15,29
2,16,29
2,17,26
2,18,32
2,19,32
2,20,25
2,21,27
2,22,25
2,23,23
2,24,26
2,25,26
2,26,19
2,27,21
2,28,21
2,29,27
2,30,24
2,31,20
2,32,22
2,33,22
2,34,20
2,35,21
2,36,20
2,37,21
2,38,21
2,39,21
3,0,16
3,1,26
3,2,28
3,3,24
3,4,25
3,5,17
3,6,12
3,7,25
3,8,19
3,9,20
3,10,27
3,11,20
3,12,25
3,13,25
3,14,36
3,15,29
3,16,27
3,17,23
3,18,28
3,19,32
3,20,24
3,21,27
3,22,28
3,23,17
3,24,25
3,25,24
3,26,26
3,27,22
3,28,23
3,29,26
3,30,23
3,31,22
3,32,22
3,33,24
3,34,21
3,35,22
3,36,20
3,37,18
3,38,18
3,39,18
4,0,19
4,1,23
4,2,25
4,3,26
4,4,18
4,5,23
4,6,22
4,7,21
4,8,20
4,9,29
4,10,28
4,11,28
4,12,24
4,13,26
4,14,34
4,15,23
4,16,23
4,17,21
4,18,30
4,19,31
4,20,22
4,21,23
4,22,23
4,23,22
4,24,23
4,25,25
4,26,23
4,27,21
4,28,22
4,29,27
4,30,24
4,31,21
4,32,20
4,33,21
4,34,20
4,35,22
4,36,21
4,37,19
4,38,18
4,39,19
5,0,19
5,1,24
5,2,26
5,3,27
5,4,26
5,5,21
5,6,23
5,7,22
5,8,27
5,9,28
5,10,23
5,11,23
5,12,24
5,13,26
5,14,34
5,15,22
5,16,19
5,17,23
5,18,29
5,19,32
5,20,27
5,21,30
5,22,27
5,23,28
5,24,24
5,25,27
5,26,20
5,27,21
5,28,25
5,29,24
5,30,25
5,31,26
5,32,21
5,33,25
5,34,22
5,35,25
5,36,30
5,37,25
5,38,20
5,39,22
6,0,34
6,1,29
6,2,29
6,3,26
6,4,19
6,5,23
6,6,21
6,7,19
6,8,22
6,9,27
6,10,25
6,11,29
6,12,28
6,13,26
6,14,34
6,15,22
6,16,26
6,17,23
6,18,30
6,19,30
6,20,30
6,21,33
6,22,24
6,23,21
6,24,26
6,25,28
6,26,25
6,27,20
6,28,23
6,29,20
6,30,24
6,31,23
6,32,22
6,33,20
6,34,22
6,35,24
