id,n,magnitude
0,0,26
0,1,9
0,2,18
0,3,27
0,4,25
0,5,23
0,6,19
0,7,17
0,8,21
0,9,18
0,10,24
0,11,20
0,12,12
0,13,19
0,14,21
0,15,11
0,16,15
0,17,12
0,18,15
0,19,19
0,20,15
0,21,16
0,22,14
0,23,18
0,24,18
0,25,16
0,26,15
0,27,17
0,28,15
0,29,20
0,30,18
0,31,18
0,32,19
0,33,18
0,34,18
0,35,20
0,36,21
0,37,17
0,38,18
0,39,16
1,0,28
1,1,22
1,2,23
1,3,19
1,4,22
1,5,18
1,6,19
1,7,18
1,8,16
1,9,14
1,10,22
1,11,23
1,12,14
1,13,19
1,14,22
1,15,18
1,16,12
1,17,15
1,18,13
1,19,18
1,20,20
1,21,18
1,22,15
1,23,18
1,24,15
1,25,19
1,26,17
1,27,17
1,28,18
1,29,20
1,30,14
1,31,18
1,32,19
1,33,16
1,34,18
1,35,18
1,36,20
1,37,17
1,38,17
1,39,16
2,0,29
2,1,24
2,2,26
2,3,24
2,4,23
2,5,16
2,6,22
2,7,19
2,8,22
2,9,18
2,10,21
2,11,22
2,12,16
2,13,16
2,14,17
2,15,20
2,16,15
2,17,7
2,18,14
2,19,12
2,20,21
2,21,14
2,22,14
2,23,19
2,24,16
2,25,20
2,26,19
2,27,16
2,28,17
2,29,17
2,30,19
2,31,19
2,32,19
2,33,16
2,34,18
2,35,19
2,36,18
2,37,17
2,38,15
2,39,19
3,0,32
3,1,27
3,2,23
3,3,25
3,4,22
3,5,21
3,6,22
3,7,23
3,8,16
3,9,20
3,10,22
3,11,23
3,12,20
3,13,17
3,14,19
3,15,20
3,16,15
3,17,15
3,18,14
3,19,17
3,20,19
3,21,16
3,22,13
3,23,14
3,24,17
3,25,17
3,26,18
3,27,15
3,28,17
3,29,18
3,30,19
3,31,17
3,32,15
3,33,17
3,34,19
3,35,15
3,36,17
3,37,19
3,38,19
3,39,19
4,0,28
4,1,22
4,2,11
4,3,20
4,4,17
4,5,23
4,6,22
4,7,17
4,8,14
4,9,15
4,10,23
4,11,21
4,12,15
4,13,19
4,14,18
4,15,18
4,16,18
4,17,19
4,18,21
4,19,15
4,20,20
4,21,16
4,22,20
4,23,18
4,24,19
4,25,14
4,26,15
4,27,16
4,28,15
4,29,13
4,30,14
4,31,19
4,32,19
4,33,16
4,34,19
4,35,18
4,36,19
4,37,19
4,38,21
4,39,19
5,0,25
5,1,25
5,2,24
5,3,25
5,4,17
5,5,24
5,6,13
5,7,20
5,8,15
5,9,19
5,10,22
5,11,21
5,12,20
5,13,22
5,14,16
5,15,15
5,16,13
5,17,13
5,18,17
5,19,18
5,20,19
5,21,20
5,22,14
5,23,16
5,24,17
5,25,19
5,26,16
5,27,15
5,28,20
5,29,21
5,30,21
5,31,19
5,32,19
5,33,17
5,34,17
5,35,16
