id,n,magnitude
0,1,16
0,2,16
0,3,16
0,4,26
0,5,36
0,6,28
0,7,27
0,8,20
0,9,20
0,10,28
0,11,23
0,12,22
0,13,29
0,14,26
0,15,29
0,16,36
0,17,23
0,18,23
0,19,24
0,20,29
0,21,25
0,22,25
0,23,30
0,24,32
0,25,22
0,26,28
0,27,26
0,28,29
0,29,30
0,30,26
0,31,27
0,32,25
0,33,25
0,34,25
0,35,22
0,36,25
0,37,25
0,38,25
0,39,24
0,40,24
0,41,14
0,42,21
0,43,7
0,44,28
0,45,39
0,46,27
0,47,20
0,48,14
0,49,17
0,50,31
0,51,19
0,52,17
0,53,25
0,54,27
0,55,35
0,56,30
0,57,19
0,58,23
0,59,26
0,60,28
0,61,25
0,62,28
0,63,27
0,64,25
0,65,22
0,66,29
0,67,24
0,68,24
0,69,24
0,70,27
0,71,29
0,72,29
0,73,26
0,74,28
0,75,24
0,76,24
0,77,22
0,78,23
0,79,23
0,80,24
0,81,23
0,82,25
0,83,12
0,84,28
0,85,39
0,86,26
0,87,24
0,88,23
0,89,22
0,90,31
0,91,25
0,92,18
0,93,26
0,94,25
0,95,30
0,96,22
0,97,21
0,98,17
0,99,24
0,100,31
0,101,26
0,102,27
0,103,27
0,104,31
0,105,25
0,106,30
0,107,28
0,108,24
0,109,30
0,110,30
0,111,28
0,112,26
0,113,26
0,114,27
0,115,27
0,116,26
0,117,25
0,118,27
0,119,28
0,120,23
0,121,24
0,122,17
0,123,19
0,124,25
0,125,38
0,126,30
0,127,26
0,128,18
0,129,20
0,130,22
0,131,20
0,132,23
0,133,28
0,134,29
0,135,26
0,136,27
0,137,24
0,138,23
0,139,32
0,140,33
0,141,23
0,142,23
0,143,29
0,144,34
0,145,31
0,146,30
0,147,27
0,148,26
0,149,30
0,150,28
0,151,28
0,152,26
0,153,29
0,154,27
0,155,27
0,156,26
0,157,25
0,158,20
0,159,26
0,160,25
0,161,24
0,162,27
0,163,22
0,164,24
0,165,39
0,166,29
0,167,22
0,168,15
0,169,21
0,170,20
0,171,22
0,172,20
0,173,21
0,174,19
0,175,31
0,176,32
0,177,25
0,178,22
0,179,29
0,180,29
0,181,26
0,182,28
0,183,29
0,184,33
0,185,28
0,186,29
0,187,25
0,188,28
0,189,25
0,190,28
0,191,30
0,192,27
0,193,27
0,194,26
0,195,25
0,196,26
0,197,23
0,198,24
0,199,25
0,200,21
0,201,23
0,202,23
0,203,14
0,204,24
0,205,38
0,206,26
0,207,25
0,208,24
0,209,16
0,210,27
0,211,20
0,212,3
0,213,28
0,214,23
0,215,32
0,216,32
0,217,25
0,218,26
0,219,30
0,220,32
0,221,26
0,222,27
0,223,25
0,224,33
0,225,28
0,226,31
0,227,30
0,228,28
0,229,28
0,230,27
0,231,33
0,232,29
0,233,28
0,234,27
0,235,23
0,236,28
0,237,26
0,238,24
0,239,24
0,240,24
0,241,22
0,242,23
0,243,22
0,244,29
0,245,37
0,246,20
0,247,22
0,248,20
0,249,23
0,250,16
0,251,24
0,252,19
0,253,23
0,254,22
0,255,29
0,256,27
0,257,23
0,258,29
0,259,29
0,260,28
0,261,27
0,262,23
0,263,25
0,264,32
0,265,30
0,266,30
0,267,28
0,268,27
0,269,27
