id,n,magnitude
0,1,109
0,2,45
0,3,32
0,4,29
0,5,32
0,6,29
0,7,29
0,8,38
0,9,30
0,10,34
0,11,29
0,12,31
0,13,35
0,14,29
0,15,32
0,16,37
0,17,29
0,18,34
0,19,33
0,20,31
0,21,29
0,22,30
0,23,27
0,24,25
0,25,24
0,26,24
0,27,16
0,28,18
0,29,20
0,30,7
0,31,19
0,32,7
0,33,15
0,34,8
0,35,0
0,36,13
0,37,8
0,38,-4
0,39,18
0,40,4
0,41,75
0,42,19
0,43,36
0,44,23
0,45,38
0,46,41
0,47,30
0,48,39
0,49,32
0,50,27
0,51,29
0,52,31
0,53,39
0,54,34
0,55,36
0,56,34
0,57,34
0,58,28
0,59,31
0,60,31
0,61,28
0,62,30
0,63,23
0,64,27
0,65,24
0,66,23
0,67,20
0,68,20
0,69,15
0,70,9
0,71,12
0,72,10
0,73,19
0,74,8
0,75,10
0,76,11
0,77,-3
0,78,-7
0,79,4
0,80,3
0,81,122
0,82,50
0,83,46
0,84,27
0,85,29
0,86,23
0,87,22
0,88,38
0,89,28
0,90,38
0,91,33
0,92,34
0,93,40
0,94,32
0,95,39
0,96,38
0,97,31
0,98,34
0,99,30
0,100,30
0,101,27
0,102,27
0,103,25
0,104,22
0,105,26
0,106,23
0,107,19
0,108,19
0,109,16
0,110,11
0,111,16
0,112,10
0,113,12
0,114,7
0,115,-2
0,116,9
0,117,2
0,118,8
0,119,11
0,120,8
0,121,89
0,122,40
0,123,32
0,124,23
0,125,39
0,126,35
0,127,39
0,128,37
0,129,33
0,130,33
0,131,26
0,132,36
0,133,31
0,134,34
0,135,34
0,136,34
0,137,35
0,138,32
0,139,32
0,140,31
0,141,29
0,142,28
0,143,25
0,144,27
0,145,24
0,146,22
0,147,19
0,148,16
0,149,17
0,150,9
0,151,13
0,152,14
0,153,14
0,154,14
0,155,6
0,156,6
0,157,0
0,158,-7
0,159,13
0,160,0
0,161,116
0,162,46
0,163,48
0,164,37
0,165,33
0,166,39
0,167,35
0,168,38
0,169,28
0,170,36
0,171,31
0,172,35
0,173,39
0,174,31
0,175,30
0,176,35
0,177,34
0,178,35
0,179,26
0,180,35
0,181,32
0,182,25
0,183,28
0,184,28
0,185,24
0,186,21
0,187,18
0,188,24
0,189,15
0,190,12
0,191,10
0,192,11
0,193,9
0,194,14
0,195,8
0,196,4
0,197,7
0,198,3
0,199,8
0,200,5
0,201,89
0,202,43
0,203,44
0,204,26
0,205,37
0,206,33
0,207,34
0,208,31
0,209,33
0,210,33
0,211,31
0,212,35
0,213,39
0,214,37
0,215,24
0,216,31
0,217,34
0,218,33
0,219,28
0,220,31
0,221,29
0,222,25
0,223,27
0,224,25
0,225,23
0,226,15
0,227,25
0,228,25
0,229,16
0,230,9
0,231,12
0,232,6
0,233,11
0,234,7
0,235,11
0,236,8
0,237,-2
0,238,3
0,239,8
0,240,1
0,241,84
0,242,46
0,243,49
0,244,24
0,245,40
0,246,29
0,247,39
0,248,23
0,249,30
0,250,31
0,251,34
0,252,34
0,253,34
0,254,35
0,255,30
0,256,39
0,257,29
0,258,34
0,259,29
0,260,27
0,261,28
0,262,27
0,263,29
0,264,24
0,265,25
0,266,20
0,267,17
0,268,19
0,269,16
0,270,15
0,271,12
0,272,12
0,273,4
0,274,15
0,275,9
0,276,8
0,277,5
0,278,4
0,279,20
0,280,-6
0,281,115
0,282,48
0,283,42
0,284,38
0,285,23
0,286,32
0,287,38
0,288,32
0,289,34
0,290,32
0,291,34
0,292,36
0,293,30
0,294,45
0,295,30
0,296,33
0,297,32
0,298,32
0,299,34
0,300,28
0,301,28
0,302,30
0,303,27
0,304,24
0,305,24
0,306,19
0,307,27
0,308,16
0,309,11
0,310,16
0,311,9
0,312,13
0,313,9
0,314,11
0,315,9
0,316,0
0,317,8
0,318,10
0,319,3
0,320,6
0,321,89
0,322,58
0,323,49
0,324,25
0,325,23
0,326,35
0,327,46
0,328,36
0,329,30
0,330,38
0,331,32
0,332,28
0,333,30
0,334,39
0,335,33
0,336,36
0,337,34
0,338,30
0,339,34
0,340,32
0,341,34
0,342,30
0,343,29
0,344,25
0,345,27
0,346,18
0,347,23
0,348,13
0,349,11
0,350,15
0,351,18
0,352,13
0,353,8
0,354,23
0,355,8
0,356,0
0,357,9
0,358,11
0,359,30
0,360,-7
0,361,123
0,362,78
0,363,51
0,364,51
0,365,45
0,366,59
0,367,54
0,368,38
0,369,39
0,370,31
0,371,31
0,372,37
0,373,33
0,374,34
0,375,35
0,376,39
0,377,36
0,378,27
0,379,30
0,380,31
0,381,31
0,382,25
0,383,24
0,384,27
0,385,31
0,386,21
0,387,19
0,388,18
0,389,14
0,390,17
0,391,4
0,392,16
0,393,9
0,394,17
0,395,21
0,396,3
0,397,8
0,398,6
0,399,24
0,400,0
0,401,-121
0,402,73
0,403,66
0,404,75
0,405,78
0,406,72
0,407,68
0,408,55
0,409,45
0,410,43
0,411,50
0,412,41
0,413,43
0,414,37
0,415,35
0,416,34
0,417,34
0,418,30
0,419,33
0,420,27
0,421,26
0,422,30
0,423,25
0,424,26
0,425,22
0,426,23
0,427,22
0,428,25
0,429,21
0,430,23
0,431,17
0,432,15
0,433,18
0,434,28
0,435,21
0,436,17
0,437,16
0,438,1
0,439,6
0,440,0
0,441,119
0,442,69
0,443,54
0,444,79
0,445,72
0,446,58
0,447,50
0,448,68
0,449,42
0,450,45
0,451,40
0,452,32
0,453,32
0,454,39
0,455,32
0,456,32
0,457,35
0,458,29
0,459,27
0,460,35
0,461,31
0,462,25
0,463,20
0,464,28
0,465,23
0,466,21
0,467,25
0,468,17
0,469,16
0,470,21
0,471,22
0,472,22
0,473,21
0,474,28
0,475,9
0,476,24
0,477,28
0,478,-3
0,479,3
0,480,3
0,481,96
0,482,72
0,483,57
0,484,82
0,485,73
0,486,67
0,487,41
0,488,79
0,489,51
0,490,49
0,491,49
0,492,37
0,493,34
0,494,36
0,495,33
0,496,39
0,497,33
0,498,37
0,499,29
0,500,28
0,501,27
0,502,26
0,503,29
0,504,27
0,505,23
0,506,21
0,507,21
0,508,18
0,509,18
0,510,27
0,511,17
0,512,22
0,513,28
0,514,12
0,515,7
0,516,26
0,517,17
0,518,-6
0,519,0
0,520,-18
0,521,119
0,522,68
0,523,56
0,524,82
0,525,63
0,526,69
0,527,48
0,528,76
0,529,62
0,530,49
0,531,51
0,532,36
0,533,31
0,534,43
0,535,36
0,536,33
0,537,36
0,538,36
0,539,34
0,540,32
0,541,28
0,542,31
0,543,30
0,544,25
0,545,24
0,546,23
0,547,26
0,548,18
0,549,15
0,550,31
0,551,24
0,552,26
0,553,35
0,554,13
0,555,14
0,556,22
0,557,16
0,558,5
0,559,-3
0,560,1
0,561,108
0,562,66
0,563,71
0,564,86
0,565,76
0,566,61
0,567,42
0,568,53
0,569,74
0,570,59
0,571,48
0,572,36
0,573,37
0,574,42
0,575,38
0,576,33
0,577,32
0,578,36
0,579,32
0,580,32
0,581,29
0,582,28
0,583,27
0,584,25
0,585,20
0,586,26
0,587,25
0,588,18
0,589,14
0,590,24
0,591,26
0,592,39
0,593,15
0,594,4
0,595,18
0,596,24
0,597,23
0,598,1
0,599,-4
0,600,-12
0,601,105
0,602,68
0,603,62
0,604,87
0,605,68
0,606,55
0,607,40
0,608,52
0,609,61
0,610,70
0,611,52
0,612,36
0,613,36
0,614,47
0,615,46
0,616,30
0,617,36
0,618,29
0,619,34
0,620,31
0,621,30
0,622,30
0,623,26
0,624,26
0,625,26
0,626,27
0,627,34
0,628,17
0,629,15
0,630,30
0,631,32
0,632,28
0,633,8
0,634,9
0,635,14
0,636,21
0,637,24
0,638,3
0,639,-3
0,640,-5
0,641,111
0,642,68
0,643,75
0,644,86
0,645,71
0,646,52
0,647,37
0,648,54
0,649,57
0,650,68
0,651,62
0,652,47
0,653,25
0,654,44
0,655,45
0,656,38
0,657,35
0,658,32
0,659,35
0,660,26
0,661,25
0,662,31
0,663,28
0,664,26
0,665,29
0,666,30
0,667,27
0,668,12
0,669,20
0,670,42
0,671,31
0,672,26
0,673,11
0,674,14
0,675,9
0,676,26
0,677,24
0,678,5
0,679,-6
0,680,-15
0,681,115
0,682,68
0,683,72
0,684,86
0,685,68
0,686,53
0,687,33
0,688,51
0,689,60
0,690,64
0,691,64
0,692,49
0,693,40
0,694,52
0,695,47
0,696,33
0,697,32
0,698,34
0,699,33
0,700,27
0,701,27
0,702,29
0,703,28
0,704,26
0,705,22
0,706,32
0,707,36
0,708,18
0,709,25
0,710,34
0,711,29
0,712,22
0,713,8
0,714,6
0,715,8
0,716,27
0,717,21
0,718,9
0,719,-5
0,720,-7
0,721,107
0,722,64
0,723,79
0,724,86
0,725,57
0,726,45
0,727,31
0,728,35
0,729,48
0,730,61
0,731,59
0,732,51
0,733,39
0,734,50
0,735,47
0,736,38
0,737,32
0,738,37
0,739,32
0,740,32
0,741,30
0,742,31
0,743,28
0,744,26
0,745,24
0,746,30
0,747,33
0,748,18
0,749,27
0,750,32
0,751,25
0,752,17
0,753,-1
0,754,4
0,755,15
0,756,16
0,757,29
0,758,16
0,759,-9
0,760,-16
0,761,95
0,762,66
0,763,75
0,764,79
0,765,49
0,766,41
0,767,36
0,768,41
0,769,44
0,770,47
0,771,56
0,772,60
0,773,37
0,774,43
0,775,41
0,776,35
0,777,34
0,778,40
0,779,32
0,780,29
0,781,29
0,782,28
0,783,35
0,784,24
0,785,22
0,786,26
0,787,26
0,788,18
0,789,33
0,790,30
0,791,15
0,792,15
0,793,12
0,794,13
0,795,7
0,796,22
0,797,17
0,798,21
0,799,-6
0,800,-18
0,801,115
0,802,62
0,803,73
0,804,82
0,805,47
0,806,38
0,807,38
0,808,36
