id,n,magnitude
0,0,13
0,1,9
0,2,12
0,3,13
0,4,14
0,5,20
0,6,17
0,7,17
0,8,15
0,9,12
0,10,13
0,11,16
0,12,16
0,13,14
0,14,13
0,15,10
0,16,11
0,17,11
0,18,13
0,19,14
0,20,11
0,21,9
0,22,12
0,23,13
0,24,11
0,25,11
0,26,11
0,27,10
0,28,8
0,29,9
0,30,11
0,31,11
0,32,12
0,33,11
0,34,11
0,35,11
0,36,10
0,37,9
0,38,10
0,39,9
1,0,16
1,1,16
1,2,18
1,3,14
1,4,12
1,5,17
1,6,17
1,7,17
1,8,16
1,9,12
1,10,10
1,11,15
1,12,15
1,13,10
1,14,9
1,15,10
1,16,12
1,17,12
1,18,14
1,19,12
1,20,13
1,21,13
1,22,12
1,23,13
1,24,12
1,25,13
1,26,12
1,27,11
1,28,10
1,29,10
1,30,12
1,31,10
1,32,11
1,33,10
1,34,11
1,35,11
1,36,10
1,37,10
1,38,10
1,39,10
2,0,18
2,1,13
2,2,14
2,3,15
2,4,16
2,5,17
2,6,17
2,7,16
2,8,16
2,9,14
2,10,14
2,11,14
2,12,14
2,13,11
2,14,13
2,15,13
2,16,10
2,17,11
2,18,11
2,19,11
2,20,13
2,21,12
2,22,13
2,23,13
2,24,13
2,25,13
2,26,11
2,27,11
2,28,11
2,29,12
2,30,12
2,31,11
2,32,12
2,33,11
2,34,10
2,35,10
2,36,10
2,37,11
2,38,10
2,39,9
3,0,16
3,1,14
3,2,14
3,3,12
3,4,11
3,5,15
3,6,15
3,7,16
3,8,15
3,9,13
3,10,13
3,11,15
3,12,16
3,13,15
3,14,14
3,15,13
3,16,11
3,17,14
3,18,14
3,19,13
3,20,11
3,21,12
3,22,15
3,23,13
3,24,12
3,25,13
3,26,12
3,27,12
3,28,16
3,29,17
3,30,18
3,31,15
3,32,16
3,33,18
3,34,18
3,35,16
3,36,15
3,37,16
3,38,15
3,39,12
4,0,16
4,1,13
4,2,11
4,3,14
4,4,15
4,5,20
4,6,22
4,7,20
4,8,16
4,9,15
4,10,15
4,11,21
4,12,23
4,13,18
4,14,20
4,15,14
4,16,15
4,17,15
4,18,20
4,19,18
4,20,19
4,21,16
4,22,22
4,23,21
4,24,16
4,25,19
4,26,19
4,27,17
4,28,21
4,29,22
4,30,22
4,31,22
4,32,22
4,33,21
4,34,22
4,35,20
4,36,20
4,37,20
4,38,18
4,39,17
5,0,19
5,1,15
5,2,12
5,3,19
5,4,20
5,5,23
5,6,25
5,7,23
5,8,15
5,9,17
5,10,18
5,11,17
5,12,22
5,13,17
5,14,20
5,15,21
5,16,17
5,17,19
5,18,20
5,19,20
5,20,22
5,21,17
5,22,21
5,23,20
5,24,17
5,25,20
5,26,21
5,27,18
5,28,21
5,29,19
5,30,22
5,31,20
5,32,20
5,33,20
5,34,19
5,35,19
5,36,17
5,37,18
5,38,15
5,39,14
6,0,20
6,1,19
6,2,16
6,3,14
6,4,19
6,5,22
6,6,26
6,7,21
6,8,17
6,9,15
6,10,14
6,11,18
6,12,25
6,13,20
6,14,21
6,15,18
6,16,17
6,17,18
6,18,18
6,19,19
6,20,18
6,21,18
6,22,19
6,23,18
6,24,19
6,25,19
6,26,20
6,27,18
6,28,20
6,29,20
6,30,21
6,31,19
6,32,19
6,33,19
6,34,20
6,35,18
6,36,17
6,37,15
6,38,13
6,39,13
7,0,18
7,1,14
7,2,11
7,3,15
7,4,19
7,5,18
7,6,24
7,7,22
7,8,20
7,9,16
7,10,15
7,11,16
7,12,23
7,13,18
7,14,16
7,15,17
7,16,16
7,17,17
7,18,18
7,19,18
7,20,17
7,21,16
7,22,17
7,23,18
7,24,17
7,25,17
7,26,18
7,27,17
7,28,17
7,29,19
7,30,19
7,31,19
7,32,19
7,33,18
7,34,17
7,35,17
7,36,15
7,37,14
7,38,12
7,39,12
8,0,17
8,1,16
8,2,15
8,3,17
8,4,17
8,5,20
8,6,25
8,7,21
8,8,17
8,9,15
8,10,15
8,11,16
8,12,16
8,13,18
8,14,18
8,15,18
8,16,15
8,17,16
8,18,18
8,19,18
8,20,17
8,21,15
8,22,17
8,23,16
8,24,17
8,25,18
8,26,18
8,27,15
8,28,17
8,29,17
8,30,17
8,31,16
8,32,17
8,33,14
8,34,16
8,35,16
8,36,14
8,37,12
8,38,12
8,39,11
9,0,16
9,1,16
9,2,18
9,3,17
9,4,16
9,5,19
9,6,24
9,7,19
9,8,17
9,9,12
9,10,15
9,11,17
9,12,20
9,13,17
9,14,19
9,15,17
9,16,15
9,17,14
9,18,18
