id,n,magnitude
0,0,19
0,1,16
0,2,16
0,3,17
0,4,17
0,5,20
0,6,31
0,7,29
0,8,28
0,9,21
0,10,20
0,11,23
0,12,18
0,13,17
0,14,21
0,15,22
0,16,20
0,17,20
0,18,17
0,19,17
0,20,21
0,21,18
0,22,18
0,23,18
0,24,23
0,25,22
0,26,19
0,27,21
0,28,19
0,29,18
0,30,19
0,31,19
0,32,19
0,33,19
0,34,16
0,35,15
0,36,16
0,37,15
0,38,13
0,39,12
1,0,21
1,1,18
1,2,15
1,3,14
1,4,14
1,5,20
1,6,32
1,7,30
1,8,27
1,9,18
1,10,21
1,11,23
1,12,18
1,13,18
1,14,21
1,15,22
1,16,18
1,17,18
1,18,17
1,19,16
1,20,23
1,21,18
1,22,18
1,23,18
1,24,23
1,25,23
1,26,21
1,27,21
1,28,19
1,29,18
1,30,19
1,31,19
1,32,20
1,33,17
1,34,14
1,35,17
1,36,16
1,37,16
1,38,15
1,39,11
2,0,19
2,1,15
2,2,18
2,3,17
2,4,15
2,5,20
2,6,30
2,7,29
2,8,27
2,9,18
2,10,18
2,11,22
2,12,20
2,13,18
2,14,21
2,15,23
2,16,18
2,17,19
2,18,17
2,19,17
2,20,23
2,21,19
2,22,20
2,23,19
2,24,22
2,25,22
2,26,21
2,27,22
2,28,19
2,29,19
2,30,19
2,31,18
2,32,19
2,33,18
2,34,16
2,35,17
2,36,16
2,37,16
2,38,15
2,39,12
3,0,17
3,1,16
3,2,15
3,3,16
3,4,15
3,5,18
3,6,27
3,7,30
3,8,27
3,9,22
3,10,20
3,11,22
3,12,18
3,13,15
3,14,21
3,15,22
3,16,18
3,17,21
3,18,19
3,19,16
3,20,23
3,21,20
3,22,22
3,23,18
3,24,23
3,25,21
3,26,20
3,27,21
3,28,21
3,29,20
3,30,21
3,31,19
3,32,19
3,33,19
3,34,17
3,35,19
3,36,17
3,37,18
3,38,14
3,39,14
4,0,15
4,1,16
4,2,15
4,3,15
4,4,13
4,5,19
4,6,27
4,7,29
4,8,27
4,9,19
4,10,20
4,11,20
4,12,15
4,13,18
4,14,23
4,15,23
4,16,16
4,17,22
4,18,20
4,19,19
4,20,26
4,21,17
4,22,20
4,23,19
4,24,24
4,25,20
4,26,20
4,27,23
4,28,21
4,29,19
4,30,21
4,31,20
4,32,21
4,33,20
4,34,18
4,35,18
4,36,17
4,37,17
4,38,13
4,39,13
5,0,17
5,1,18
5,2,12
5,3,16
5,4,12
5,5,16
5,6,29
5,7,29
5,8,26
5,9,22
5,10,19
5,11,21
5,12,15
5,13,17
5,14,21
5,15,24
5,16,17
5,17,19
5,18,19
5,19,16
5,20,26
5,21,18
5,22,21
5,23,19
5,24,25
5,25,22
5,26,22
5,27,23
5,28,21
5,29,19
5,30,20
5,31,19
5,32,20
5,33,19
5,34,15
5,35,17
5,36,16
5,37,15
5,38,13
5,39,13
6,0,16
6,1,15
6,2,17
6,3,18
6,4,16
6,5,17
6,6,29
6,7,29
6,8,25
6,9,18
6,10,17
6,11,22
6,12,16
6,13,17
6,14,21
6,15,25
6,16,17
6,17,16
6,18,19
6,19,17
6,20,23
6,21,19
6,22,22
6,23,21
6,24,25
6,25,21
6,26,20
6,27,20
6,28,19
6,29,16
6,30,19
6,31,19
6,32,20
6,33,19
6,34,18
6,35,16
6,36,15
6,37,14
6,38,15
6,39,14
7,0,20
7,1,15
7,2,16
7,3,17
7,4,15
7,5,18
7,6,27
7,7,29
7,8,25
7,9,18
7,10,20
7,11,22
7,12,16
7,13,16
7,14,19
7,15,25
7,16,16
7,17,18
7,18,18
7,19,15
7,20,23
7,21,20
7,22,21
7,23,20
7,24,25
7,25,21
7,26,23
7,27,22
7,28,21
7,29,18
7,30,20
7,31,20
7,32,20
7,33,18
7,34,17
7,35,17
7,36,15
7,37,13
7,38,14
7,39,14
8,0,18
8,1,14
8,2,14
8,3,15
8,4,14
8,5,15
8,6,25
8,7,28
8,8,24
8,9,22
8,10,20
8,11,22
8,12,18
8,13,16
8,14,19
8,15,23
8,16,16
8,17,16
8,18,19
8,19,15
8,20,23
8,21,17
8,22,20
8,23,19
8,24,24
8,25,22
8,26,21
8,27,19
8,28,20
8,29,18
8,30,19
8,31,17
8,32,18
8,33,17
8,34,17
8,35,19
8,36,16
8,37,13
8,38,14
8,39,13
9,0,17
9,1,16
9,2,13
9,3,17
9,4,14
9,5,18
9,6,29
9,7,28
9,8,24
9,9,19
9,10,20
9,11,21
9,12,17
9,13,15
9,14,21
9,15,23
9,16,15
9,17,16
9,18,19
9,19,16
9,20,23
9,21,19
9,22,21
9,23,19
9,24,23
9,25,21
9,26,21
9,27,21
9,28,19
9,29,18
9,30,17
9,31,19
9,32,19
9,33,18
9,34,16
9,35,17
9,36,16
9,37,15
9,38,14
9,39,13
10,0,17
10,1,14
10,2,14
10,3,13
10,4,12
10,5,15
10,6,27
10,7,29
10,8,24
10,9,17
10,10,13
10,11,21
10,12,17
10,13,14
10,14,21
10,15,22
10,16,16
10,17,17
10,18,19
10,19,16
10,20,23
10,21,18
10,22,18
10,23,17
10,24,23
10,25,19
10,26,20
10,27,21
10,28,19
10,29,18
10,30,21
10,31,17
10,32,18
10,33,18
10,34,16
10,35,16
10,36,16
10,37,13
10,38,12
10,39,13
11,0,22
11,1,16
11,2,11
11,3,17
11,4,17
11,5,17
11,6,25
11,7,28
11,8,25
11,9,17
11,10,13
11,11,22
11,12,18
11,13,15
11,14,18
11,15,21
11,16,15
11,17,17
11,18,19
11,19,15
11,20,23
11,21,18
11,22,19
11,23,17
11,24,24
11,25,21
11,26,20
11,27,21
11,28,20
11,29,20
11,30,20
11,31,18
11,32,18
11,33,19
11,34,14
11,35,15
11,36,15
11,37,14
11,38,13
11,39,12
12,0,19
12,1,19
12,2,18
12,3,17
12,4,15
12,5,19
12,6,26
12,7,28
12,8,24
12,9,15
12,10,16
12,11,24
12,12,20
12,13,15
12,14,19
12,15,24
12,16,20
12,17,17
12,18,20
12,19,18
12,20,24
12,21,20
12,22,22
12,23,20
12,24,22
12,25,24
12,26,23
12,27,24
12,28,22
12,29,19
12,30,19
12,31,18
12,32,18
12,33,18
12,34,17
12,35,15
12,36,16
12,37,15
12,38,14
12,39,12
13,0,20
13,1,16
13,2,17
13,3,19
13,4,16
13,5,20
13,6,28
13,7,28
13,8,23
13,9,19
13,10,17
13,11,24
13,12,23
13,13,19
13,14,18
13,15,23
13,16,19
13,17,22
13,18,21
13,19,18
13,20,23
13,21,22
13,22,24
13,23,23
13,24,25
13,25,23
13,26,25
13,27,25
13,28,22
13,29,21
13,30,18
13,31,19
13,32,17
13,33,17
13,34,16
13,35,18
13,36,16
13,37,16
13,38,14
13,39,13
14,0,19
14,1,15
14,2,11
14,3,14
14,4,13
14,5,21
14,6,26
14,7,29
14,8,23
14,9,18
14,10,20
14,11,16
14,12,19
14,13,17
14,14,20
14,15,23
14,16,20
14,17,23
14,18,21
14,19,19
14,20,25
14,21,21
14,22,22
14,23,21
14,24,25
14,25,24
14,26,24
14,27,25
14,28,23
14,29,20
14,30,18
14,31,18
14,32,17
14,33,17
14,34,16
14,35,18
14,36,17
14,37,16
14,38,13
14,39,13
15,0,16
15,1,5
15,2,16
15,3,15
15,4,11
15,5,20
15,6,28
15,7,31
15,8,27
15,9,23
15,10,21
15,11,21
15,12,21
15,13,19
15,14,18
15,15,25
15,16,22
15,17,23
15,18,21
15,19,18
15,20,24
15,21,24
15,22,25
15,23,25
15,24,26
15,25,25
15,26,27
15,27,24
15,28,24
15,29,22
15,30,20
15,31,19
15,32,18
15,33,18
15,34,17
15,35,17
15,36,16
15,37,17
15,38,15
15,39,14
16,0,18
16,1,19
16,2,16
16,3,16
