id,n,magnitude
0,0,35
0,1,29
0,2,27
0,3,22
0,4,17
0,5,21
0,6,21
0,7,23
0,8,23
0,9,20
0,10,22
0,11,18
0,12,15
0,13,21
0,14,20
0,15,21
0,16,20
0,17,20
0,18,15
0,19,15
0,20,17
0,21,16
0,22,20
0,23,16
0,24,17
0,25,20
0,26,22
0,27,17
0,28,16
0,29,15
0,30,19
0,31,19
0,32,21
0,33,17
0,34,18
0,35,15
0,36,19
0,37,19
0,38,18
0,39,19
1,0,30
1,1,29
1,2,23
1,3,26
1,4,24
1,5,18
1,6,25
1,7,20
1,8,21
1,9,23
1,10,19
1,11,18
1,12,8
1,13,14
1,14,18
1,15,18
1,16,17
1,17,16
1,18,18
1,19,19
1,20,22
1,21,18
1,22,19
1,23,21
1,24,20
1,25,22
1,26,23
1,27,18
1,28,18
1,29,21
1,30,19
1,31,18
1,32,18
1,33,18
1,34,18
1,35,19
1,36,21
1,37,20
1,38,16
1,39,20
2,0,29
2,1,29
2,2,26
2,3,21
2,4,26
2,5,20
2,6,22
2,7,15
2,8,25
2,9,21
2,10,18
2,11,21
2,12,18
2,13,18
2,14,21
2,15,21
2,16,21
2,17,20
2,18,21
2,19,21
2,20,18
2,21,20
2,22,21
2,23,22
2,24,23
2,25,19
2,26,16
2,27,18
2,28,20
2,29,19
2,30,20
2,31,22
2,32,20
2,33,21
2,34,19
2,35,16
2,36,16
2,37,19
2,38,21
2,39,17
3,0,36
3,1,28
3,2,13
3,3,19
3,4,17
3,5,22
3,6,21
3,7,20
3,8,21
3,9,20
3,10,21
3,11,12
3,12,20
3,13,23
3,14,23
3,15,22
3,16,20
3,17,16
3,18,21
3,19,19
3,20,18
3,21,15
3,22,20
3,23,22
3,24,19
3,25,19
3,26,22
3,27,20
3,28,19
3,29,21
3,30,18
3,31,19
3,32,17
3,33,18
3,34,18
3,35,20
3,36,17
3,37,17
3,38,16
3,39,18
4,0,30
4,1,26
4,2,25
4,3,25
4,4,23
4,5,10
4,6,22
4,7,23
4,8,20
4,9,17
4,10,21
4,11,21
4,12,19
4,13,14
4,14,15
4,15,21
4,16,20
4,17,23
4,18,21
4,19,20
4,20,14
4,21,17
4,22,19
4,23,19
4,24,21
4,25,18
4,26,19
4,27,23
4,28,21
4,29,21
4,30,17
4,31,15
4,32,18
4,33,17
4,34,17
4,35,19
4,36,22
4,37,20
4,38,19
4,39,18
5,0,19
5,1,21
5,2,26
5,3,21
5,4,21
5,5,22
5,6,21
5,7,20
5,8,15
5,9,10
5,10,25
5,11,25
5,12,21
5,13,17
5,14,15
5,15,25
5,16,23
5,17,21
5,18,20
5,19,19
5,20,16
5,21,18
5,22,19
5,23,17
5,24,24
5,25,21
5,26,18
5,27,21
5,28,18
5,29,19
5,30,18
5,31,20
5,32,20
5,33,17
5,34,19
5,35,22
5,36,17
5,37,21
5,38,18
5,39,17
6,0,32
6,1,33
6,2,27
6,3,23
6,4,21
6,5,21
6,6,21
6,7,12
6,8,17
6,9,22
6,10,23
6,11,20
6,12,23
6,13,20
6,14,20
6,15,24
6,16,19
6,17,19
6,18,16
6,19,18
6,20,16
6,21,23
6,22,19
6,23,22
6,24,22
6,25,17
6,26,14
6,27,15
6,28,17
6,29,20
6,30,20
6,31,23
6,32,18
6,33,16
6,34,21
6,35,19
6,36,16
6,37,14
6,38,17
6,39,17
7,0,31
7,1,26
7,2,18
7,3,21
7,4,21
7,5,15
7,6,12
7,7,27
7,8,25
7,9,20
7,10,18
7,11,21
7,12,20
7,13,15
7,14,18
7,15,15
7,16,20
7,17,18
7,18,19
7,19,18
7,20,21
7,21,22
7,22,20
7,23,21
7,24,21
7,25,19
7,26,18
7,27,18
7,28,21
7,29,21
7,30,20
7,31,18
7,32,19
7,33,21
7,34,19
7,35,20
7,36,19
7,37,19
7,38,19
7,39,17
8,0,39
8,1,30
8,2,18
8,3,19
8,4,26
8,5,23
8,6,18
8,7,18
8,8,22
8,9,18
8,10,21
8,11,24
8,12,19
8,13,18
8,14,19
8,15,15
8,16,16
8,17,17
8,18,22
8,19,17
8,20,18
8,21,17
8,22,20
8,23,19
8,24,18
8,25,20
8,26,17
8,27,19
8,28,15
8,29,18
8,30,18
8,31,16
8,32,17
8,33,21
8,34,19
8,35,17
8,36,19
8,37,21
8,38,17
8,39,18
9,0,29
9,1,24
9,2,25
9,3,25
9,4,25
9,5,26
9,6,19
9,7,20
9,8,19
9,9,15
9,10,18
9,11,23
9,12,16
9,13,16
9,14,20
9,15,22
9,16,22
9,17,20
9,18,24
9,19,18
9,20,18
9,21,19
9,22,22
9,23,22
9,24,24
9,25,21
9,26,19
9,27,21
9,28,23
9,29,20
9,30,20
9,31,20
9,32,20
9,33,19
9,34,17
9,35,19
9,36,21
9,37,19
9,38,18
9,39,20
10,0,37
10,1,29
10,2,19
10,3,23
10,4,20
10,5,14
10,6,18
10,7,20
10,8,20
10,9,16
10,10,21
10,11,24
10,12,18
10,13,23
10,14,21
10,15,16
10,16,21
10,17,18
10,18,22
10,19,18
10,20,21
10,21,22
10,22,23
10,23,22
10,24,18
10,25,25
10,26,20
10,27,20
10,28,19
10,29,19
10,30,22
10,31,20
10,32,18
10,33,17
10,34,19
10,35,18
10,36,19
10,37,21
10,38,20
10,39,18
11,0,30
11,1,31
11,2,23
11,3,23
11,4,24
11,5,23
11,6,22
11,7,24
11,8,5
11,9,19
11,10,20
11,11,21
11,12,23
11,13,17
11,14,20
11,15,18
11,16,16
11,17,15
11,18,22
11,19,20
11,20,17
11,21,23
11,22,17
11,23,14
11,24,16
11,25,21
11,26,21
11,27,18
11,28,23
11,29,20
11,30,21
11,31,16
11,32,20
11,33,19
11,34,16
11,35,15
11,36,17
11,37,18
11,38,18
11,39,18
12,0,39
12,1,32
12,2,20
12,3,20
12,4,18
12,5,17
12,6,19
12,7,25
12,8,25
12,9,21
12,10,23
12,11,23
12,12,24
12,13,20
12,14,16
12,15,16
12,16,8
12,17,11
12,18,22
12,19,22
12,20,20
12,21,19
12,22,23
12,23,21
12,24,18
12,25,17
12,26,17
12,27,14
12,28,21
12,29,21
12,30,19
12,31,16
12,32,20
12,33,15
12,34,18
12,35,17
12,36,17
12,37,20
12,38,17
12,39,18
13,0,26
13,1,20
13,2,24
13,3,19
13,4,20
13,5,21
13,6,19
13,7,13
13,8,22
13,9,18
13,10,21
13,11,23
13,12,14
13,13,18
13,14,17
13,15,21
13,16,22
13,17,23
13,18,14
13,19,17
13,20,23
13,21,18
13,22,17
13,23,19
13,24,20
13,25,16
13,26,19
13,27,16
13,28,15
13,29,16
13,30,18
13,31,15
13,32,19
13,33,18
13,34,21
13,35,21
13,36,20
13,37,21
13,38,20
13,39,16
14,0,28
14,1,21
14,2,19
14,3,19
14,4,22
14,5,20
14,6,18
14,7,22
14,8,24
14,9,21
14,10,17
14,11,19
14,12,20
14,13,21
14,14,20
14,15,16
14,16,12
14,17,14
14,18,18
14,19,20
14,20,22
14,21,17
14,22,13
14,23,19
14,24,20
14,25,18
14,26,20
14,27,22
14,28,21
14,29,15
14,30,18
14,31,20
14,32,18
14,33,17
14,34,19
14,35,18
14,36,19
14,37,19
14,38,19
14,39,21
15,0,19
15,1,30
15,2,24
15,3,25
15,4,23
15,5,22
15,6,23
15,7,21
15,8,19
15,9,14
15,10,16
15,11,22
15,12,22
15,13,19
15,14,20
15,15,19
15,16,14
15,17,17
15,18,21
15,19,18
15,20,14
15,21,19
15,22,15
15,23,15
15,24,19
15,25,19
15,26,21
15,27,17
15,28,17
15,29,18
15,30,20
15,31,21
15,32,18
15,33,22
15,34,20
15,35,17
15,36,19
15,37,18
15,38,19
15,39,19
16,0,34
16,1,34
16,2,31
16,3,29
16,4,25
16,5,17
16,6,24
16,7,25
16,8,21
16,9,18
16,10,23
16,11,24
16,12,14
16,13,21
16,14,20
16,15,25
16,16,22
16,17,20
16,18,17
16,19,15
16,20,20
16,21,16
16,22,21
16,23,20
16,24,16
16,25,21
16,26,19
16,27,19
16,28,22
16,29,19
16,30,19
16,31,21
16,32,21
16,33,21
16,34,19
16,35,19
16,36,19
16,37,18
16,38,17
16,39,20
17,0,36
17,1,27
17,2,27
17,3,22
17,4,11
17,5,21
17,6,23
17,7,24
17,8,24
17,9,16
17,10,21
17,11,23
17,12,24
17,13,20
17,14,18
17,15,17
17,16,16
17,17,19
17,18,16
17,19,13
17,20,17
17,21,17
17,22,20
17,23,15
17,24,20
17,25,20
17,26,21
17,27,20
17,28,18
17,29,22
17,30,22
17,31,20
17,32,18
17,33,19
17,34,18
17,35,17
17,36,18
17,37,19
17,38,17
17,39,19
18,0,15
18,1,32
18,2,27
18,3,21
18,4,23
18,5,22
18,6,28
18,7,23
18,8,18
18,9,16
18,10,15
18,11,20
18,12,20
18,13,22
18,14,24
18,15,23
18,16,20
18,17,20
18,18,19
18,19,18
18,20,18
18,21,20
18,22,18
18,23,21
18,24,22
18,25,22
18,26,21
18,27,19
18,28,17
18,29,18
18,30,20
18,31,21
18,32,17
18,33,18
18,34,16
18,35,18
18,36,18
18,37,16
18,38,16
18,39,16
19,0,22
19,1,24
19,2,27
19,3,25
19,4,25
19,5,23
19,6,23
19,7,22
19,8,13
19,9,13
19,10,14
19,11,16
19,12,21
19,13,23
19,14,22
19,15,19
19,16,17
19,17,15
19,18,19
19,19,17
19,20,19
19,21,21
19,22,20
19,23,21
19,24,17
19,25,18
19,26,20
19,27,20
19,28,21
19,29,18
19,30,19
19,31,18
19,32,17
19,33,20
19,34,19
19,35,18
19,36,20
19,37,19
19,38,20
19,39,20
20,0,39
20,1,30
20,2,25
20,3,25
20,4,20
20,5,18
20,6,25
20,7,16
20,8,20
20,9,22
20,10,15
20,11,16
20,12,13
20,13,20
20,14,21
20,15,16
20,16,20
20,17,21
20,18,21
20,19,22
20,20,16
20,21,17
20,22,21
20,23,20
20,24,18
20,25,19
20,26,21
20,27,19
20,28,19
20,29,19
20,30,22
20,31,21
20,32,20
20,33,20
20,34,19
20,35,20
20,36,18
20,37,18
20,38,15
20,39,16
21,0,34
21,1,18
21,2,21
21,3,20
21,4,23
21,5,15
21,6,23
21,7,23
21,8,18
21,9,13
21,10,18
21,11,23
21,12,25
21,13,20
21,14,20
21,15,21
21,16,21
21,17,15
21,18,15
21,19,21
21,20,22
21,21,23
21,22,23
21,23,21
21,24,21
21,25,17
21,26,18
21,27,17
21,28,19
21,29,20
21,30,18
21,31,16
21,32,20
21,33,21
21,34,22
21,35,20
21,36,18
21,37,18
21,38,18
21,39,18
22,0,36
22,1,27
22,2,27
22,3,27
22,4,18
22,5,10
22,6,22
22,7,19
22,8,21
22,9,24
22,10,16
22,11,20
22,12,19
22,13,21
22,14,21
22,15,22
22,16,13
22,17,18
22,18,19
22,19,24
22,20,20
22,21,17
22,22,21
22,23,23
22,24,18
22,25,18
22,26,15
22,27,18
22,28,20
22,29,21
22,30,20
22,31,21
22,32,19
22,33,21
22,34,20
22,35,20
22,36,20
22,37,20
22,38,16
22,39,18
23,0,39
23,1,30
23,2,24
23,3,16
23,4,26
23,5,21
23,6,15
23,7,19
23,8,20
23,9,17
23,10,18
23,11,16
23,12,18
23,13,20
23,14,13
23,15,22
23,16,16
23,17,18
23,18,18
23,19,16
23,20,22
23,21,19
23,22,21
23,23,21
23,24,17
23,25,23
23,26,19
23,27,20
23,28,16
23,29,15
23,30,16
23,31,16
23,32,17
23,33,19
23,34,17
23,35,20
23,36,20
23,37,21
23,38,19
23,39,20
24,0,38
24,1,24
24,2,23
24,3,20
24,4,5
24,5,19
24,6,14
24,7,19
24,8,16
24,9,19
24,10,23
24,11,21
24,12,24
24,13,20
24,14,16
24,15,21
24,16,23
24,17,21
24,18,22
24,19,22
24,20,17
24,21,17
24,22,24
24,23,26
24,24,24
24,25,22
24,26,20
24,27,22
24,28,20
24,29,22
24,30,20
24,31,20
24,32,20
24,33,18
24,34,16
24,35,18
24,36,16
24,37,16
24,38,18
24,39,18
25,0,33
25,1,19
25,2,25
25,3,21
25,4,23
25,5,23
25,6,18
25,7,17
25,8,19
25,9,20
25,10,20
25,11,17
25,12,17
25,13,22
25,14,23
25,15,16
25,16,12
25,17,21
25,18,22
25,19,15
25,20,18
25,21,17
25,22,19
25,23,22
25,24,21
25,25,17
25,26,15
25,27,20
25,28,19
25,29,18
25,30,21
25,31,20
25,32,19
25,33,18
25,34,19
25,35,20
25,36,17
25,37,17
25,38,18
25,39,18
26,0,33
26,1,17
26,2,15
26,3,18
26,4,21
26,5,16
26,6,23
26,7,21
26,8,17
26,9,21
26,10,23
26,11,26
26,12,20
26,13,23
26,14,20
26,15,17
26,16,16
26,17,21
26,18,20
26,19,16
26,20,19
26,21,20
26,22,18
26,23,21
26,24,20
26,25,18
26,26,19
26,27,19
26,28,19
26,29,22
26,30,19
26,31,19
26,32,18
26,33,20
26,34,21
26,35,20
26,36,17
26,37,20
26,38,19
26,39,19
27,0,38
27,1,28
27,2,24
27,3,25
27,4,26
27,5,25
27,6,21
27,7,17
27,8,27
27,9,21
27,10,19
27,11,18
27,12,17
27,13,16
27,14,15
27,15,24
27,16,20
27,17,20
27,18,17
27,19,20
27,20,19
27,21,18
27,22,21
27,23,19
27,24,18
27,25,16
27,26,18
27,27,20
27,28,16
27,29,22
27,30,17
27,31,14
27,32,18
27,33,19
27,34,16
27,35,16
27,36,20
27,37,19
27,38,18
27,39,18
28,0,36
28,1,26
28,2,20
28,3,19
28,4,27
28,5,21
28,6,21
28,7,19
28,8,20
28,9,23
28,10,17
28,11,15
28,12,23
28,13,19
28,14,20
28,15,22
28,16,24
28,17,20
28,18,14
28,19,18
28,20,20
28,21,21
28,22,22
28,23,18
28,24,15
28,25,17
28,26,21
28,27,21
28,28,16
28,29,17
28,30,21
28,31,19
28,32,19
28,33,18
28,34,20
28,35,20
28,36,20
28,37,19
28,38,19
28,39,19
29,0,44
29,1,30
29,2,19
29,3,15
29,4,16
29,5,18
29,6,21
29,7,23
29,8,21
29,9,20
29,10,16
29,11,20
29,12,15
29,13,16
29,14,23
29,15,22
29,16,25
29,17,23
29,18,23
29,19,18
29,20,20
29,21,17
29,22,18
29,23,22
29,24,19
29,25,16
29,26,18
29,27,20
29,28,20
29,29,21
29,30,23
29,31,20
29,32,22
29,33,16
29,34,20
29,35,20
29,36,18
29,37,18
29,38,18
29,39,18
30,0,33
30,1,26
30,2,23
30,3,21
30,4,14
30,5,16
30,6,17
30,7,22
30,8,21
30,9,17
30,10,19
30,11,25
30,12,20
30,13,21
30,14,22
30,15,13
30,16,15
30,17,18
30,18,18
30,19,19
30,20,19
30,21,22
30,22,17
30,23,21
30,24,24
30,25,19
30,26,19
30,27,17
30,28,20
30,29,20
30,30,18
30,31,20
30,32,21
30,33,18
30,34,17
30,35,18
30,36,18
30,37,19
30,38,19
30,39,19
31,0,26
31,1,25
31,2,23
31,3,24
31,4,23
31,5,13
31,6,23
31,7,19
31,8,19
31,9,22
31,10,17
31,11,20
31,12,17
31,13,20
31,14,18
31,15,16
31,16,17
31,17,16
31,18,15
31,19,15
31,20,21
31,21,21
31,22,17
31,23,20
31,24,21
31,25,22
31,26,21
31,27,19
31,28,20
31,29,19
31,30,19
31,31,18
31,32,16
31,33,20
31,34,20
31,35,18
31,36,19
31,37,20
31,38,19
31,39,18
32,0,28
32,1,25
32,2,20
32,3,25
32,4,19
32,5,21
32,6,18
32,7,16
32,8,19
32,9,15
32,10,19
32,11,13
32,12,17
32,13,21
32,14,19
32,15,22
32,16,21
32,17,18
32,18,18
32,19,21
32,20,22
32,21,20
32,22,21
32,23,20
32,24,22
32,25,19
32,26,21
32,27,19
32,28,21
32,29,22
32,30,20
32,31,20
32,32,19
32,33,19
32,34,21
32,35,20
32,36,18
32,37,19
32,38,20
32,39,20
33,0,36
33,1,27
33,2,28
33,3,29
33,4,19
33,5,10
33,6,17
33,7,24
33,8,18
33,9,13
33,10,22
33,11,22
33,12,16
33,13,22
33,14,21
33,15,12
33,16,13
33,17,18
33,18,14
33,19,14
33,20,20
33,21,23
33,22,21
33,23,22
33,24,24
33,25,21
33,26,20
33,27,19
33,28,17
33,29,21
33,30,18
33,31,18
33,32,19
33,33,19
33,34,16
33,35,17
33,36,20
33,37,18
33,38,19
33,39,19
34,0,40
34,1,29
34,2,26
34,3,21
34,4,24
34,5,20
34,6,21
34,7,16
34,8,17
34,9,17
34,10,23
34,11,26
34,12,21
34,13,23
34,14,19
34,15,15
34,16,20
34,17,23
34,18,23
34,19,20
34,20,18
34,21,18
34,22,21
34,23,18
34,24,18
34,25,20
34,26,16
34,27,16
34,28,23
34,29,20
34,30,18
34,31,17
34,32,20
34,33,21
34,34,19
34,35,19
34,36,19
34,37,16
34,38,15
34,39,18
35,0,31
35,1,22
35,2,25
35,3,24
35,4,26
35,5,19
35,6,21
35,7,19
35,8,20
35,9,25
35,10,16
35,11,11
35,12,22
35,13,13
35,14,16
35,15,17
35,16,14
35,17,13
35,18,19
35,19,17
35,20,20
35,21,20
35,22,19
35,23,19
35,24,25
35,25,19
35,26,17
35,27,18
35,28,17
35,29,19
35,30,17
35,31,15
35,32,19
35,33,21
35,34,20
35,35,20
35,36,17
35,37,16
35,38,19
35,39,18
36,0,41
36,1,32
36,2,24
36,3,23
36,4,18
36,5,25
36,6,25
36,7,27
36,8,21
36,9,20
36,10,25
36,11,23
36,12,20
36,13,21
36,14,24
36,15,22
36,16,23
36,17,16
36,18,16
36,19,15
36,20,23
36,21,21
36,22,18
36,23,20
36,24,17
36,25,17
36,26,21
36,27,22
36,28,21
36,29,19
36,30,17
36,31,19
36,32,17
36,33,20
36,34,20
36,35,16
36,36,16
36,37,16
36,38,19
36,39,19
37,0,28
37,1,32
37,2,19
37,3,20
37,4,19
37,5,17
37,6,19
37,7,18
37,8,18
37,9,22
37,10,14
37,11,21
37,12,13
37,13,22
37,14,19
37,15,15
37,16,18
37,17,20
37,18,20
37,19,21
37,20,19
37,21,18
37,22,19
37,23,19
37,24,20
37,25,20
37,26,18
37,27,14
37,28,19
37,29,19
37,30,16
37,31,21
37,32,19
37,33,18
37,34,22
37,35,18
37,36,13
37,37,18
37,38,19
37,39,19
38,0,41
38,1,35
38,2,30
38,3,19
38,4,10
38,5,19
38,6,17
38,7,10
38,8,14
38,9,22
38,10,13
38,11,18
38,12,14
38,13,20
38,14,18
38,15,16
38,16,21
38,17,20
38,18,15
38,19,13
38,20,11
38,21,13
38,22,19
38,23,20
38,24,21
38,25,24
38,26,20
38,27,15
38,28,18
38,29,20
38,30,19
38,31,17
38,32,16
38,33,21
38,34,19
38,35,16
38,36,18
38,37,17
38,38,15
38,39,18
39,0,35
39,1,31
39,2,27
39,3,27
39,4,24
39,5,24
39,6,20
39,7,14
39,8,18
39,9,17
39,10,19
39,11,17
39,12,23
39,13,18
39,14,14
39,15,17
39,16,18
39,17,23
39,18,22
39,19,20
39,20,17
39,21,20
39,22,21
39,23,21
39,24,21
39,25,17
39,26,20
39,27,23
39,28,17
39,29,20
39,30,19
39,31,21
39,32,18
39,33,20
39,34,21
39,35,15
39,36,15
39,37,20
39,38,19
39,39,16
40,0,33
40,1,23
40,2,19
40,3,19
40,4,19
40,5,22
40,6,23
40,7,21
40,8,19
40,9,13
40,10,20
40,11,20
40,12,21
40,13,18
40,14,20
40,15,17
40,16,16
40,17,17
40,18,16
40,19,20
40,20,19
40,21,20
40,22,22
40,23,22
40,24,15
40,25,18
40,26,17
40,27,20
40,28,19
40,29,18
40,30,17
40,31,18
40,32,18
40,33,20
40,34,19
40,35,20
40,36,20
40,37,19
40,38,18
40,39,18
41,0,34
41,1,33
41,2,31
41,3,27
41,4,11
41,5,16
41,6,22
41,7,23
41,8,23
41,9,22
41,10,19
41,11,22
41,12,14
41,13,14
41,14,18
41,15,18
41,16,13
41,17,17
41,18,21
41,19,20
41,20,20
41,21,18
41,22,18
41,23,15
41,24,14
41,25,19
41,26,16
41,27,17
41,28,17
41,29,20
41,30,20
41,31,18
41,32,21
41,33,21
41,34,17
41,35,18
41,36,19
41,37,18
41,38,20
41,39,19
42,0,31
42,1,32
42,2,27
42,3,14
42,4,16
42,5,26
42,6,21
42,7,15
42,8,20
42,9,22
42,10,22
42,11,22
42,12,21
42,13,17
42,14,21
42,15,18
42,16,20
42,17,14
42,18,19
42,19,15
42,20,19
42,21,20
42,22,16
42,23,17
42,24,20
42,25,19
42,26,21
42,27,21
42,28,18
42,29,17
42,30,16
42,31,21
42,32,20
42,33,22
42,34,17
42,35,18
42,36,19
42,37,19
42,38,18
42,39,20
43,0,37
43,1,33
43,2,23
43,3,11
43,4,13
43,5,16
43,6,22
43,7,21
43,8,21
43,9,19
43,10,17
43,11,11
43,12,14
43,13,21
43,14,18
43,15,17
43,16,12
43,17,18
43,18,19
43,19,18
43,20,20
43,21,21
43,22,19
43,23,20
43,24,19
43,25,20
43,26,21
43,27,22
43,28,21
43,29,21
43,30,17
43,31,18
43,32,19
43,33,17
43,34,21
43,35,19
43,36,20
43,37,19
43,38,19
43,39,20
44,0,34
44,1,28
44,2,27
44,3,21
44,4,23
44,5,18
44,6,18
44,7,17
44,8,20
44,9,14
44,10,14
44,11,15
44,12,15
44,13,19
44,14,18
44,15,17
44,16,21
44,17,18
44,18,14
44,19,18
44,20,17
44,21,16
44,22,18
44,23,19
44,24,16
44,25,13
44,26,21
44,27,17
44,28,21
44,29,17
44,30,17
44,31,20
44,32,19
44,33,17
44,34,19
44,35,18
44,36,19
44,37,20
44,38,18
44,39,17
45,0,37
45,1,31
45,2,20
45,3,22
45,4,20
45,5,16
45,6,18
45,7,21
45,8,17
45,9,18
45,10,20
45,11,21
45,12,16
45,13,20
45,14,19
45,15,22
45,16,20
45,17,18
45,18,17
45,19,21
45,20,18
45,21,16
45,22,23
45,23,19
45,24,17
45,25,19
45,26,18
45,27,18
45,28,19
45,29,16
45,30,22
45,31,18
45,32,19
45,33,15
45,34,18
45,35,19
45,36,21
45,37,20
45,38,19
45,39,18
46,0,39
46,1,29
46,2,23
46,3,24
46,4,23
46,5,18
46,6,21
46,7,28
46,8,25
46,9,21
46,10,20
46,11,21
46,12,19
46,13,18
46,14,15
46,15,21
46,16,13
46,17,18
46,18,20
46,19,17
46,20,18
46,21,19
46,22,21
46,23,22
46,24,21
46,25,19
46,26,21
46,27,21
46,28,23
46,29,23
46,30,21
46,31,21
46,32,21
46,33,18
46,34,18
46,35,16
46,36,19
46,37,17
46,38,19
46,39,20
47,0,43
47,1,32
47,2,22
47,3,18
47,4,18
47,5,14
47,6,19
47,7,20
47,8,19
47,9,24
47,10,26
47,11,23
47,12,23
47,13,20
47,14,18
47,15,19
47,16,16
47,17,14
47,18,19
47,19,23
47,20,21
47,21,21
47,22,20
47,23,21
47,24,17
47,25,16
47,26,16
47,27,18
47,28,18
47,29,20
47,30,24
47,31,22
47,32,22
47,33,16
47,34,18
47,35,19
47,36,17
47,37,19
47,38,19
47,39,18
48,0,41
48,1,28
48,2,25
48,3,20
48,4,21
48,5,22
48,6,12
48,7,20
48,8,21
48,9,19
48,10,18
48,11,18
48,12,19
48,13,20
48,14,20
48,15,18
48,16,16
48,17,17
48,18,17
48,19,19
48,20,18
48,21,16
48,22,19
48,23,22
48,24,22
48,25,20
48,26,18
48,27,18
48,28,20
48,29,20
48,30,19
48,31,18
48,32,18
48,33,20
48,34,19
48,35,19
48,36,20
48,37,18
48,38,17
48,39,17
49,0,37
49,1,24
49,2,21
49,3,21
49,4,23
49,5,27
49,6,19
49,7,18
49,8,20
49,9,19
49,10,17
49,11,23
49,12,17
49,13,14
49,14,16
49,15,16
49,16,20
49,17,22
49,18,18
49,19,18
49,20,18
49,21,22
49,22,21
49,23,19
49,24,22
49,25,19
49,26,19
49,27,21
49,28,20
49,29,20
49,30,19
49,31,20
49,32,18
49,33,18
49,34,18
49,35,16
49,36,18
49,37,18
49,38,19
49,39,20
50,0,39
50,1,33
50,2,24
50,3,18
50,4,22
50,5,18
50,6,18
50,7,22
50,8,21
50,9,21
50,10,21
50,11,25
50,12,21
50,13,18
50,14,21
50,15,22
50,16,21
50,17,22
50,18,20
50,19,21
50,20,23
50,21,18
50,22,22
50,23,22
50,24,22
50,25,23
50,26,21
50,27,23
50,28,23
50,29,19
50,30,20
50,31,20
50,32,20
50,33,20
50,34,17
50,35,16
50,36,18
50,37,19
50,38,19
50,39,17
51,0,36
51,1,28
51,2,31
51,3,24
51,4,23
51,5,10
51,6,20
51,7,22
51,8,20
51,9,23
51,10,20
51,11,18
51,12,18
51,13,22
51,14,17
51,15,21
51,16,24
51,17,19
51,18,16
51,19,18
51,20,16
51,21,14
51,22,18
51,23,16
51,24,20
51,25,19
51,26,20
51,27,19
51,28,20
51,29,21
51,30,21
51,31,20
51,32,20
51,33,19
51,34,18
51,35,19
51,36,17
51,37,19
51,38,20
51,39,21
52,0,31
52,1,29
52,2,27
52,3,24
52,4,25
52,5,24
52,6,23
52,7,20
52,8,20
52,9,23
52,10,24
52,11,19
52,12,24
52,13,20
52,14,21
52,15,16
52,16,17
52,17,19
52,18,20
52,19,20
52,20,15
52,21,16
52,22,17
52,23,15
52,24,20
52,25,19
52,26,22
52,27,19
52,28,17
52,29,20
52,30,18
52,31,20
52,32,19
52,33,19
52,34,19
52,35,14
52,36,19
52,37,21
52,38,19
52,39,16
53,0,32
53,1,28
53,2,25
53,3,25
53,4,16
53,5,21
53,6,23
53,7,21
53,8,10
53,9,20
53,10,24
53,11,20
53,12,22
53,13,20
53,14,17
53,15,17
53,16,21
53,17,24
53,18,19
53,19,21
53,20,16
53,21,17
53,22,19
53,23,19
53,24,14
53,25,17
53,26,19
53,27,17
53,28,21
53,29,19
53,30,17
53,31,18
53,32,19
53,33,19
53,34,19
53,35,21
53,36,18
53,37,19
53,38,20
53,39,17
54,0,33
54,1,34
54,2,28
54,3,25
54,4,21
54,5,25
54,6,26
54,7,20
54,8,21
54,9,21
54,10,23
54,11,17
54,12,20
54,13,17
54,14,18
54,15,18
54,16,23
54,17,20
54,18,21
54,19,16
54,20,16
54,21,15
54,22,14
54,23,16
54,24,20
54,25,16
54,26,18
54,27,21
54,28,19
54,29,22
54,30,21
54,31,18
54,32,19
54,33,19
54,34,20
54,35,21
54,36,21
54,37,19
54,38,17
54,39,18
55,0,34
55,1,26
55,2,20
55,3,14
55,4,5
55,5,14
55,6,21
55,7,22
55,8,10
55,9,20
55,10,22
55,11,20
55,12,20
55,13,15
55,14,16
55,15,21
55,16,19
55,17,15
55,18,19
55,19,18
55,20,18
55,21,14
55,22,18
55,23,20
55,24,21
55,25,23
55,26,22
55,27,20
55,28,16
55,29,19
55,30,19
55,31,20
55,32,22
55,33,17
55,34,19
55,35,20
55,36,18
55,37,17
55,38,17
55,39,16
56,0,23
56,1,32
56,2,31
56,3,18
56,4,22
56,5,14
56,6,19
56,7,22
56,8,23
56,9,19
56,10,19
56,11,23
56,12,16
56,13,16
56,14,20
56,15,21
56,16,12
56,17,16
56,18,20
56,19,18
56,20,24
56,21,19
56,22,14
56,23,18
56,24,18
56,25,22
56,26,18
56,27,21
56,28,18
56,29,18
56,30,20
56,31,20
56,32,20
56,33,21
56,34,18
56,35,19
56,36,19
56,37,20
56,38,18
56,39,17
57,0,28
57,1,29
57,2,24
57,3,29
57,4,26
57,5,21
57,6,19
57,7,23
57,8,22
57,9,16
57,10,21
57,11,21
57,12,22
57,13,14
57,14,15
57,15,21
57,16,17
57,17,17
57,18,19
57,19,22
57,20,21
57,21,19
57,22,22
57,23,18
57,24,20
57,25,18
57,26,15
57,27,18
57,28,17
57,29,17
57,30,20
57,31,18
57,32,18
57,33,17
57,34,16
57,35,18
57,36,17
57,37,17
57,38,17
57,39,17
58,0,32
58,1,31
58,2,25
58,3,12
58,4,20
58,5,21
58,6,19
