id,n,magnitude
0,0,14
0,1,15
0,2,14
0,3,12
0,4,9
0,5,18
0,6,15
0,7,17
0,8,16
0,9,17
0,10,14
0,11,17
0,12,17
0,13,13
0,14,14
0,15,13
0,16,15
0,17,15
0,18,11
0,19,11
0,20,14
0,21,14
0,22,11
0,23,10
0,24,13
0,25,10
0,26,10
0,27,11
0,28,11
0,29,9
0,30,9
0,31,10
0,32,10
0,33,10
0,34,10
0,35,9
0,36,10
0,37,8
0,38,8
0,39,9
1,0,17
1,1,16
1,2,16
1,3,16
1,4,11
1,5,17
1,6,15
1,7,16
1,8,15
1,9,16
1,10,9
1,11,17
1,12,19
1,13,17
1,14,15
1,15,14
1,16,13
1,17,15
1,18,13
1,19,10
1,20,16
1,21,14
1,22,12
1,23,10
1,24,11
1,25,9
1,26,11
1,27,10
1,28,10
1,29,8
1,30,10
1,31,10
1,32,12
1,33,10
1,34,8
1,35,8
1,36,10
1,37,9
1,38,9
1,39,7
2,0,16
2,1,17
2,2,14
2,3,9
2,4,9
2,5,19
2,6,16
2,7,16
2,8,15
2,9,14
2,10,12
2,11,16
2,12,19
2,13,15
2,14,12
2,15,10
2,16,13
2,17,13
2,18,12
2,19,12
2,20,14
2,21,11
2,22,12
2,23,12
2,24,13
2,25,11
2,26,10
2,27,10
2,28,10
2,29,9
2,30,10
2,31,8
2,32,9
2,33,10
2,34,10
2,35,8
2,36,9
2,37,8
2,38,9
2,39,9
3,0,14
3,1,14
3,2,11
3,3,12
3,4,11
3,5,16
3,6,15
3,7,18
3,8,14
3,9,14
3,10,13
3,11,16
3,12,18
3,13,17
3,14,14
3,15,13
3,16,13
3,17,10
3,18,11
3,19,9
3,20,9
3,21,12
3,22,10
3,23,9
3,24,12
3,25,11
3,26,10
3,27,9
3,28,10
3,29,10
3,30,9
3,31,10
3,32,10
3,33,11
3,34,10
3,35,9
3,36,10
3,37,9
3,38,9
3,39,8
4,0,16
4,1,16
4,2,16
4,3,15
4,4,10
4,5,14
4,6,12
4,7,14
4,8,15
4,9,15
4,10,10
4,11,13
4,12,18
4,13,17
4,14,13
4,15,13
4,16,10
4,17,13
4,18,11
4,19,12
4,20,11
4,21,12
4,22,10
4,23,10
4,24,10
4,25,10
4,26,9
4,27,9
4,28,11
4,29,9
4,30,10
4,31,11
4,32,11
4,33,9
4,34,9
4,35,8
4,36,9
4,37,9
4,38,9
4,39,10
5,0,20
5,1,17
5,2,17
5,3,16
5,4,12
5,5,14
5,6,12
5,7,13
5,8,16
5,9,16
5,10,11
5,11,15
5,12,19
5,13,18
5,14,12
5,15,11
5,16,7
5,17,10
5,18,12
5,19,13
5,20,14
5,21,13
5,22,10
5,23,10
5,24,13
5,25,12
5,26,10
5,27,9
5,28,9
5,29,8
5,30,10
5,31,10
5,32,8
5,33,7
5,34,10
5,35,9
5,36,10
5,37,9
5,38,9
5,39,10
6,0,15
6,1,15
6,2,9
6,3,10
6,4,12
6,5,13
6,6,11
6,7,12
6,8,10
6,9,10
6,10,14
6,11,16
6,12,18
6,13,16
6,14,11
6,15,12
6,16,13
6,17,12
6,18,10
6,19,12
6,20,14
6,21,10
6,22,9
6,23,11
6,24,8
6,25,8
6,26,10
6,27,11
6,28,10
6,29,8
6,30,9
6,31,12
6,32,10
6,33,8
6,34,9
6,35,11
6,36,10
6,37,9
6,38,9
6,39,9
7,0,18
7,1,14
7,2,15
7,3,15
7,4,14
7,5,9
7,6,14
7,7,14
7,8,13
7,9,14
7,10,11
7,11,14
7,12,17
7,13,14
7,14,11
7,15,9
7,16,10
7,17,12
7,18,10
7,19,10
7,20,11
7,21,12
7,22,11
7,23,9
7,24,12
7,25,10
7,26,11
7,27,9
7,28,11
7,29,10
7,30,10
7,31,11
7,32,10
7,33,9
7,34,9
7,35,10
7,36,8
7,37,9
7,38,9
7,39,8
8,0,12
8,1,16
8,2,15
8,3,11
8,4,7
8,5,13
8,6,13
8,7,13
8,8,13
8,9,18
8,10,21
8,11,19
8,12,22
8,13,15
8,14,15
8,15,16
8,16,12
8,17,16
8,18,15
8,19,14
8,20,15
8,21,17
8,22,16
