id,n,magnitude
0,0,16
0,1,11
0,2,5
0,3,15
0,4,14
0,5,13
0,6,13
0,7,15
0,8,14
0,9,14
0,10,15
0,11,15
0,12,12
0,13,9
0,14,9
0,15,10
0,16,12
0,17,14
0,18,11
0,19,7
0,20,12
0,21,11
0,22,9
0,23,9
0,24,11
0,25,12
0,26,12
0,27,11
0,28,10
0,29,8
0,30,8
0,31,10
0,32,9
0,33,9
0,34,9
0,35,10
0,36,9
0,37,10
0,38,8
0,39,9
1,0,17
1,1,16
1,2,11
1,3,9
1,4,8
1,5,10
1,6,10
1,7,14
1,8,12
1,9,12
1,10,17
1,11,15
1,12,11
1,13,8
1,14,11
1,15,11
1,16,15
1,17,14
1,18,13
1,19,10
1,20,12
1,21,13
1,22,11
1,23,7
1,24,8
1,25,11
1,26,10
1,27,10
1,28,10
1,29,10
1,30,9
1,31,9
1,32,10
1,33,9
1,34,6
1,35,8
1,36,9
1,37,10
1,38,8
1,39,8
2,0,17
2,1,17
2,2,15
2,3,13
2,4,14
2,5,12
2,6,12
2,7,13
2,8,12
2,9,13
2,10,15
2,11,15
2,12,13
2,13,9
2,14,10
2,15,9
2,16,11
2,17,13
2,18,10
2,19,10
2,20,12
2,21,9
2,22,6
2,23,10
2,24,9
2,25,12
2,26,10
2,27,8
2,28,10
2,29,9
2,30,11
2,31,10
2,32,11
2,33,9
2,34,10
2,35,9
2,36,8
2,37,8
2,38,9
2,39,8
3,0,18
3,1,11
3,2,11
3,3,12
3,4,13
3,5,13
3,6,10
3,7,15
3,8,13
3,9,12
3,10,18
3,11,19
3,12,20
3,13,17
3,14,14
3,15,10
3,16,13
3,17,13
3,18,15
3,19,10
3,20,12
3,21,11
3,22,10
3,23,14
3,24,12
3,25,12
3,26,13
3,27,10
3,28,11
3,29,12
3,30,10
3,31,11
3,32,11
3,33,9
3,34,9
3,35,10
3,36,9
3,37,9
3,38,10
3,39,10
4,0,19
4,1,17
4,2,15
4,3,12
4,4,10
4,5,10
4,6,11
4,7,8
4,8,14
4,9,14
4,10,16
4,11,22
4,12,22
4,13,15
4,14,13
4,15,14
4,16,13
4,17,13
4,18,17
4,19,13
4,20,10
4,21,9
4,22,10
4,23,13
4,24,10
4,25,12
4,26,12
4,27,10
4,28,11
4,29,11
4,30,11
4,31,9
4,32,11
4,33,8
4,34,8
4,35,8
4,36,10
4,37,9
4,38,9
4,39,9
5,0,16
5,1,8
5,2,6
5,3,12
5,4,10
5,5,8
5,6,9
5,7,14
5,8,11
5,9,12
5,10,16
5,11,22
5,12,20
5,13,14
5,14,13
5,15,11
5,16,10
5,17,11
5,18,17
5,19,14
5,20,12
5,21,11
5,22,10
5,23,13
5,24,9
5,25,13
5,26,13
5,27,12
5,28,8
5,29,9
5,30,10
5,31,11
5,32,12
5,33,10
5,34,11
5,35,10
5,36,9
5,37,10
5,38,8
5,39,9
6,0,19
6,1,16
6,2,13
6,3,14
6,4,8
6,5,11
6,6,11
6,7,15
6,8,11
6,9,12
6,10,16
6,11,22
6,12,18
6,13,7
6,14,13
6,15,9
6,16,9
6,17,11
6,18,16
6,19,13
6,20,11
6,21,11
6,22,11
6,23,13
6,24,10
6,25,13
6,26,11
6,27,10
6,28,11
6,29,10
6,30,10
6,31,10
6,32,11
6,33,11
6,34,10
6,35,9
6,36,10
6,37,8
6,38,10
6,39,9
7,0,16
7,1,17
7,2,14
7,3,4
7,4,10
7,5,13
7,6,9
7,7,12
7,8,14
7,9,9
7,10,16
7,11,21
7,12,18
7,13,11
7,14,11
7,15,11
7,16,11
7,17,14
7,18,16
